source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
1762302047363988608,20225065179833199,G,1762.6048809075596,16.68589964089321,3990.1243798373634,7.785724564861217,512.4924,false,false,1,369295549951641967
1762302047363988608,20229157474845211,G,1762.67885360603,16.675342432402168,4029.1117879942703,8.409765416262038,479.09918,false,false,4194817,369295549951641967
1762302047363988608,21845824766649192,G,1791.9129868649582,16.680069056994075,4011.6096491267363,8.885967651164947,451.45444,false,false,1,369295549951641967
1762302047363988608,23127368306017795,G,1815.0872803299171,16.672742589698977,4038.7712322893935,18.31517047012309,220.51508,false,false,4194817,369295549951641967
1762302047363988608,23131460611650501,G,1815.1613108784616,16.68042921447019,4010.2791495153883,14.838736682115709,270.25745,false,false,1,369295549951641967
1762302047363988608,29804151425736736,G,1935.835031980583,16.62515155153732,4219.739774343164,180.1321140412671,23.425804,false,true,8130577,369295549951641967
1762302047363988608,29808243715012452,G,1935.9091855426157,16.66864411037413,4054.0457545764257,19.17229035131546,211.45338,false,false,1,369295549951641967
1762302047363988608,31600312995956349,G,1968.3205252103444,16.6683979879437,4054.964858767321,15.684858892755948,258.52734,false,false,4194817,369295549951641967
1762302047363988608,31604405284676568,G,1968.3945652463979,16.6719732746676,4041.633979659255,10.497565975385788,385.00677,false,false,1,369295549951641967
1762302047363988608,32789151870243828,G,1989.8217500980877,16.68209257557851,4004.140056728553,4.610903780121794,868.4068,false,false,1,369295549951641967
